sample_id,parent_id,copy_number_for_parent,length,folded_residue_count,disordered_residue_count,mutation_count,mutation_fraction,parent_identity,idr_unchanged,mutated_positions_1based,sequence_sha256
pos_train_seq116_hmm_aug003,pos_train_seq116,3,272,267,5,13,0.04779411764705882,0.9522058823529411,1,"42,45,50,88,99,119,164,202,215,217,234,239,252",9ae969bbac324e60f976873c6b136c99e931fff796f411b8bab7f7224653588e
pos_train_seq118_hmm_aug003,pos_train_seq118,3,339,177,162,5,0.014749262536873156,0.9852507374631269,1,"194,199,227,251,294",3de41de71b318065e40974f8e8e48b8dcd012a3160e32262d4f9b8439017baf8
pos_train_seq119_hmm_aug003,pos_train_seq119,3,471,157,314,13,0.027600849256900213,0.9723991507430998,1,"73,99,111,123,148,161,164,168,173,195,201,217,220",e02a5d4de8ede59490e7563c6dec617b840127f717d27ac75c917b69e85c18f2
pos_train_seq121_hmm_aug003,pos_train_seq121,3,172,131,41,10,0.05813953488372093,0.9418604651162791,1,"37,55,57,77,84,96,117,128,138,147",0ee942f3c56c0a704dc0bbcb48702c03d80af7fba348b3f2837c2bf49147ce41
pos_train_seq122_hmm_aug003,pos_train_seq122,3,175,157,18,6,0.03428571428571429,0.9657142857142857,1,"25,30,106,146,159,168",aaaad4123dc2fc51d39791f682f2bdbff2247fbf857186e8ddfd1af58713365b
pos_train_seq123_hmm_aug003,pos_train_seq123,3,175,37,138,1,0.005714285714285714,0.9942857142857143,1,153,25c1693b064b7e61e7e6e1723abdfe8b88c816ac77726f3a97d3a8a8ef036978
pos_train_seq124_hmm_aug003,pos_train_seq124,3,375,285,90,15,0.04,0.96,1,"30,75,81,90,99,110,111,114,202,249,254,257,269,286,305",7ed22d619dc3cb55d2dd3110566e5f6dbaa58793f20fa8cbed2b80e940003fae
pos_train_seq126_hmm_aug003,pos_train_seq126,3,196,188,8,8,0.04081632653061224,0.9591836734693877,1,"24,96,121,124,127,143,163,174",029df974078639dc062a6fe880dd66e4488cadb05aba77b0840b2bc4edacaaf6
pos_train_seq127_hmm_aug003,pos_train_seq127,3,454,363,91,16,0.03524229074889868,0.9647577092511013,1,"113,125,133,167,197,205,220,227,249,259,275,293,296,346,365,393",28c17e32e1544bd09965dca23e1c97ef1bdd8a29d8ba662d227e91faa963b035
pos_train_seq129_hmm_aug003,pos_train_seq129,3,385,19,366,1,0.0025974025974025974,0.9974025974025974,1,322,3c8a9d67beaaa29737bdd7a3ff73dd563426974a16528159f3f3486cd9dcec0f
pos_train_seq130_hmm_aug003,pos_train_seq130,3,307,47,260,4,0.013029315960912053,0.9869706840390879,1,"163,185,199,219",d892884e7bf6fa344873bc29b5df026ffe2e9b78db28d3599229c1382756b5d7
pos_train_seq132_hmm_aug003,pos_train_seq132,3,241,59,182,1,0.004149377593360996,0.995850622406639,1,190,b85c9ef47a55c2107596829a4ded8b1e572029a7ba7cdb4522d43fc042ec86c3
pos_train_seq133_hmm_aug003,pos_train_seq133,3,284,83,201,2,0.007042253521126761,0.9929577464788732,1,"88,144",e1962c4cc9f405df9da6e4a101f2924ed66b3b7610fc00a339eae246ab0e7d70
pos_train_seq135_hmm_aug003,pos_train_seq135,3,185,73,112,4,0.021621621621621623,0.9783783783783784,1,"28,60,152,165",474bbba99868faf04cbbf730c4bcf9391999b3bab677281f4995e0d870b3e8d2
pos_train_seq137_hmm_aug003,pos_train_seq137,3,435,239,196,14,0.03218390804597701,0.967816091954023,1,"15,35,52,105,109,110,144,151,152,181,202,218,231,234",9b7c939fa4e880d6cb94a27ce722446bbfd3702281ebfb212863bf40646ea6c4
pos_train_seq138_hmm_aug003,pos_train_seq138,3,452,88,364,2,0.004424778761061947,0.995575221238938,1,"24,29",28ad00a9f45989f53806c39f3f3180a9cdff76ecc0d72aa42f74eabe158f10ff
pos_train_seq139_hmm_aug003,pos_train_seq139,3,297,179,118,10,0.03367003367003367,0.9663299663299664,1,"79,111,116,118,121,132,215,254,261,274",2ea108f6a97c39e89bf7e535490a590ddd8d9bf718f88c81eb2a57a653eef126
pos_train_seq140_hmm_aug003,pos_train_seq140,3,414,249,165,12,0.028985507246376812,0.9710144927536232,1,"44,67,96,101,130,131,138,157,177,197,250,262",07ab6256a2b42a6961b63f138d62cd67eea3cfd742e2136c9a33642656eb25c0
pos_train_seq143_hmm_aug003,pos_train_seq143,3,454,373,81,20,0.04405286343612335,0.9559471365638766,1,"32,36,46,58,59,63,73,82,98,107,123,137,170,175,198,322,329,344,387,389",ae1ceb85facf333486c9cae94b92d6d46f35aadde4b382f1288d8a21a9444a5d
pos_train_seq144_hmm_aug003,pos_train_seq144,3,437,99,338,8,0.018306636155606407,0.9816933638443935,1,"92,95,99,102,115,169,174,177",ce6f7d242c5b2791671f75a3ffd17a3fa15a11cd2d1205241b4990cd11f2b85c
pos_train_seq145_hmm_aug003,pos_train_seq145,3,441,4,437,1,0.0022675736961451248,0.9977324263038548,1,351,5384cac39aac0f04939cd47a9601be18384df17ef7ec4b75127d75ff6405c9f8
pos_train_seq146_hmm_aug003,pos_train_seq146,3,196,39,157,1,0.00510204081632653,0.9948979591836735,1,93,aaa0d373616ed73d200ed059078c454f24030da0ac03a1fee62d2c29f675c79c
pos_train_seq148_hmm_aug003,pos_train_seq148,3,475,327,148,20,0.042105263157894736,0.9578947368421052,1,"162,169,170,174,192,214,255,257,269,278,302,316,324,344,359,396,397,416,453,457",7ff804df767c6343121260b97635c01638ee334a92e086850f793e1bc1538696
pos_train_seq151_hmm_aug003,pos_train_seq151,3,414,360,54,20,0.04830917874396135,0.9516908212560387,1,"61,72,80,191,193,194,208,216,219,223,227,228,237,239,250,253,267,344,376,403",952d4f686c2c6b7e9542e9b02cf72f46f5fef2a9d197a44e31baf113f4abce2e
pos_train_seq153_hmm_aug003,pos_train_seq153,3,163,75,88,1,0.006134969325153374,0.9938650306748467,1,45,9897dc364e9fbb21365ff0362c795371258fc45773647fd5ad805a2008b3724b
pos_train_seq155_hmm_aug003,pos_train_seq155,3,471,138,333,7,0.014861995753715499,0.9851380042462845,1,"27,33,34,46,49,70,133",09a737a1c4473b386a7e087e48024992905d8ca4bf314a1ea387500578a268eb
pos_train_seq157_hmm_aug003,pos_train_seq157,3,268,245,23,17,0.06343283582089553,0.9365671641791045,1,"24,29,52,57,70,103,106,118,194,209,211,236,245,249,250,263,266",cc92d417beff08b2b0dab32ca29b465832a7b9e8a65826c46cafea41becb8003
pos_train_seq158_hmm_aug003,pos_train_seq158,3,214,189,25,12,0.056074766355140186,0.9439252336448598,1,"14,23,24,62,79,80,88,98,172,182,185,203",1bf26a4e0e27b3d34fe9e61e8d5612b13715c203c5bfcc9e71c611f2a09bf7ab
pos_train_seq160_hmm_aug003,pos_train_seq160,3,311,155,156,4,0.012861736334405145,0.9871382636655949,1,"49,102,125,131",05b049f9c54429f25b492e925dd10fbda969c332d4d1940009af7ebcf2108405
pos_train_seq161_hmm_aug003,pos_train_seq161,3,501,84,417,5,0.00998003992015968,0.9900199600798403,1,"291,323,330,347,355",aa93ae00f73cd11e71606d71ce7afae8fb15b536c2fc17448b4030d20d3a623f
pos_train_seq163_hmm_aug003,pos_train_seq163,3,163,72,91,6,0.03680981595092025,0.9631901840490797,1,"19,41,62,68,72,83",3e7a0792a6184f00c6d3c934c8654c5977ffc823b26898b772b9bc5b5c0fda01
pos_train_seq165_hmm_aug003,pos_train_seq165,3,457,403,54,23,0.05032822757111598,0.949671772428884,1,"37,92,93,98,125,151,158,171,195,216,233,235,243,254,261,273,294,322,402,411,418,427,457",7f325718d47ffb3eb020e584a8de5b452748642efce5bb7f1fb70dc6ab9b40be
pos_train_seq166_hmm_aug003,pos_train_seq166,3,178,165,13,9,0.05056179775280899,0.949438202247191,1,"27,30,41,46,67,88,134,137,147",fafd07f98f9fc5e68f17385066183cfe4a51fa77f7899574d3aec21a0fe7ba2b
pos_train_seq169_hmm_aug003,pos_train_seq169,3,130,23,107,1,0.007692307692307693,0.9923076923076923,1,76,a9774613f8e11811f17abacdbbb5bb0719d3e52b07dbec76488184ee77cdd990
pos_train_seq171_hmm_aug003,pos_train_seq171,3,69,5,64,1,0.014492753623188406,0.9855072463768116,1,39,2c9978f8c14867c4ea217e1af028c6b448574175f71c5b2b8ee4a716c068bdbe
pos_train_seq173_hmm_aug003,pos_train_seq173,3,431,258,173,19,0.04408352668213457,0.9559164733178654,1,"1,15,50,53,64,70,71,72,81,86,113,121,134,150,200,209,222,252,256",8ead4a3b7cdc7c1362419f531d2687271a687be1574f5720968129d1b5e7c709
pos_train_seq174_hmm_aug003,pos_train_seq174,3,453,50,403,6,0.013245033112582781,0.9867549668874173,1,"20,22,40,103,105,108",a5eba6b7de8ccb5c71328a4244ffc5f7369cd896d2a359067ad68bd2f639448a
pos_train_seq176_hmm_aug003,pos_train_seq176,3,175,37,138,1,0.005714285714285714,0.9942857142857143,1,155,33d3b6d369c7b62d54e0e4cb3317749a8dec7ce83150c8f9a15b7f8213ec6050
pos_train_seq178_hmm_aug003,pos_train_seq178,3,321,1,320,1,0.003115264797507788,0.9968847352024922,1,321,607e0c1b7051fb7099f877012d05f921d8bcd556dfd64eb28f692f528d603181
pos_train_seq179_hmm_aug003,pos_train_seq179,3,134,7,127,1,0.007462686567164179,0.9925373134328358,1,25,ed217f45e5a348ec44ab8ecf82d5ae96b2efd4a5d77b3fe119728961b8a0212e
pos_train_seq180_hmm_aug003,pos_train_seq180,3,405,23,382,1,0.0024691358024691358,0.9975308641975309,1,42,d1726d3a28a1aa220ca030dcaf1b49563fb827d4e542c44ac576c42073f149a5
pos_train_seq181_hmm_aug003,pos_train_seq181,3,175,36,139,3,0.017142857142857144,0.9828571428571429,1,"139,151,159",11fc682c808b5d647365f5411769e1de4c72afc10ac0d8f010ddc7c53ff16e1f
pos_train_seq183_hmm_aug003,pos_train_seq183,3,412,411,1,24,0.05825242718446602,0.941747572815534,1,"10,19,30,37,45,106,130,141,167,179,191,211,213,222,224,231,233,234,261,266,336,362,392,408",bb99107c2e31d081394a82ed472eceb3705139faf47cf064b2a3026cae6fc897
pos_train_seq184_hmm_aug003,pos_train_seq184,3,158,145,13,4,0.02531645569620253,0.9746835443037974,1,"42,80,94,145",2f1bad57af393d245fc1afbbef2e7c7cf5a93aed89cb42448dd8f3426381c09c
pos_train_seq185_hmm_aug003,pos_train_seq185,3,494,236,258,11,0.022267206477732792,0.9777327935222672,1,"5,16,58,70,96,108,136,170,176,180,213",1752d1fe3244139eb656177a689893e9b9378cd921f66a0e37b58bbb76e61622
pos_train_seq186_hmm_aug003,pos_train_seq186,3,240,1,239,1,0.004166666666666667,0.9958333333333333,1,1,6009b8a98eb91db1c5105315db78d582f5c77a68b3754accd4c5cf67fce0d07a
pos_train_seq187_hmm_aug003,pos_train_seq187,3,136,106,30,4,0.029411764705882353,0.9705882352941176,1,"46,64,108,119",b7a578fecd539f4cf521360e2a596128673df9633aca6902feeab219d31c3986
pos_train_seq188_hmm_aug003,pos_train_seq188,3,326,211,115,11,0.03374233128834356,0.9662576687116564,1,"32,46,101,109,162,176,200,204,249,258,287",da8efdd46fa05dff5b1beadd4251bccceffabdad0b6bec711b8570875967ee18
pos_train_seq189_hmm_aug003,pos_train_seq189,3,180,158,22,3,0.016666666666666666,0.9833333333333333,1,"73,134,164",a9fdb7f8f7816b2e06973d4291988d95d07682897e37aa1964a9c2febd12ac25
pos_train_seq190_hmm_aug003,pos_train_seq190,3,255,239,16,14,0.054901960784313725,0.9450980392156862,1,"22,58,74,114,121,144,148,150,155,160,188,191,215,218",cba2a742b19d33d95e88ef5ff30e547082db1e3cbe8507d981e7351c01206aa9
pos_train_seq191_hmm_aug003,pos_train_seq191,3,175,36,139,2,0.011428571428571429,0.9885714285714285,1,"2,145",9d7420c266bdd92ccc5c9afb74fe09567676bb61fe2ef66649c15bab97802d28
pos_train_seq193_hmm_aug003,pos_train_seq193,3,213,136,77,6,0.028169014084507043,0.971830985915493,1,"78,84,102,180,183,195",b1914a923532b327ef9d4989180bbee4f274adac5028fd218573ecb52ec99201
pos_train_seq195_hmm_aug003,pos_train_seq195,3,483,372,111,13,0.026915113871635612,0.9730848861283644,1,"124,148,177,206,224,225,234,235,288,358,374,427,440",bf22c5bdcf29219f7b4df9377b10b4786d3782417ca889299fd28a2f939c5d58
pos_train_seq197_hmm_aug003,pos_train_seq197,3,373,9,364,2,0.005361930294906166,0.9946380697050938,1,"366,367",f4d43ba395f932fb3dc51f8bbfe29176eb34c17db4d25e1d10ae430fe0c2d4be
pos_train_seq199_hmm_aug003,pos_train_seq199,3,25,7,18,1,0.04,0.96,1,2,bdd447750cc329476e7f0c8c232e17301cf100541a57ea1cc6c042a4521a9647
pos_train_seq200_hmm_aug003,pos_train_seq200,3,317,317,0,11,0.03470031545741325,0.9652996845425867,1,"29,73,86,107,184,204,211,225,266,271,296",3d78324d5c134f299d5efb30ddf24b3906b07e04f9119b84d4b9ea3819c14978
pos_train_seq201_hmm_aug003,pos_train_seq201,3,403,288,115,9,0.022332506203473945,0.9776674937965261,1,"159,192,249,270,299,300,316,350,391",6f05c8391a0762a2a103d232d0178d9935d6c9cd779f4c7225dd04b5ba5543a7
pos_train_seq203_hmm_aug003,pos_train_seq203,3,480,82,398,5,0.010416666666666666,0.9895833333333334,1,"301,318,319,363,384",21725ccf8f7537cba1f5cf27e2276f32b9c13c0809d0ef94fcc7a9365ed6bf65
pos_train_seq204_hmm_aug003,pos_train_seq204,3,507,351,156,20,0.03944773175542406,0.960552268244576,1,"170,186,195,209,215,218,221,250,277,294,303,355,385,405,427,455,457,462,504,505",3bbafe346781ff89bbfb90574a4f6872405658e9c4707ca0f1f083894530919c
pos_train_seq206_hmm_aug003,pos_train_seq206,3,101,33,68,1,0.009900990099009901,0.9900990099009901,1,57,ca955463ed0e0ee0f7eb173b5e90ddde40cfe8b6d9363f2869dc2fe9599063a0
pos_train_seq207_hmm_aug003,pos_train_seq207,3,509,322,187,15,0.029469548133595286,0.9705304518664047,1,"1,5,34,88,99,160,172,198,210,224,229,360,361,375,477",17b7f2aaf1a83b47f0be0a204ff03eced77cbca4031669ecf2bf23beb79de0d1
pos_train_seq208_hmm_aug003,pos_train_seq208,3,224,201,23,11,0.049107142857142856,0.9508928571428571,1,"12,21,33,65,92,122,125,147,174,176,195",4eee4651212091b189e0848d33e81290b8a4cbe59350344933f2f3d0aed783c9
pos_train_seq209_hmm_aug003,pos_train_seq209,3,501,305,196,13,0.02594810379241517,0.9740518962075848,1,"62,85,96,107,123,172,197,255,282,297,309,349,352",e34e665e431159ae915c5b04e014fdc9f7fa0fce7a0fe969b438dbcea0aab82f
pos_train_seq210_hmm_aug003,pos_train_seq210,3,239,239,0,13,0.05439330543933055,0.9456066945606695,1,"9,12,44,96,98,108,110,113,120,159,173,202,213",8059cfbad225061c774eaf4807b45fb3f56a7c6dbb573cb2a7022efd98391783
pos_train_seq211_hmm_aug003,pos_train_seq211,3,406,29,377,3,0.007389162561576354,0.9926108374384236,1,"1,7,17",5cf320ab2f271b27e6a944326f6c8ed560ba460e29628484fc03f1a0af90969a
pos_train_seq212_hmm_aug003,pos_train_seq212,3,175,37,138,2,0.011428571428571429,0.9885714285714285,1,"142,163",c29856153551af0077eacc20f8e8e8f809cb6265204e7ea4918dad8619bd6797
pos_train_seq213_hmm_aug003,pos_train_seq213,3,361,124,237,5,0.013850415512465374,0.9861495844875346,1,"241,253,259,265,322",aaef5f02326428b8053cffbafc55913496b19f48da46808aec2e0aef3db4a147
pos_train_seq215_hmm_aug003,pos_train_seq215,3,475,473,2,20,0.042105263157894736,0.9578947368421052,1,"11,42,49,51,75,91,101,111,126,170,185,229,230,258,282,288,343,374,414,446",2c9f2cf6833d5f9fb45f43c48e4c8874211c7e5e7081d3e23c5e0dadea5ebf55
pos_train_seq216_hmm_aug003,pos_train_seq216,3,419,138,281,6,0.014319809069212411,0.9856801909307876,1,"101,112,148,163,310,337",f040ccded94551ad49f974f3c7f7d0585f22339f039cb7ead38d26ba80a2470b
pos_train_seq217_hmm_aug003,pos_train_seq217,3,91,88,3,3,0.03296703296703297,0.967032967032967,1,"16,42,55",77560ca520a093d9736129f1bac44d914c52facdb3dd57963e08d2aac497cdae
pos_train_seq218_hmm_aug003,pos_train_seq218,3,503,246,257,17,0.033797216699801194,0.9662027833001988,1,"38,262,300,305,316,357,359,367,368,371,382,385,392,405,419,431,446",fb635829b151fa891fbf050ef6ae788784213f1aa964f7c49d87e8d8091f64c3
pos_train_seq219_hmm_aug003,pos_train_seq219,3,111,104,7,4,0.036036036036036036,0.963963963963964,1,"18,30,88,109",3ec14ec16c73bd9eceec285ac79ea964af6d5ae9096e03a3df84cdbf10b197ed
pos_train_seq220_hmm_aug003,pos_train_seq220,3,361,2,359,1,0.002770083102493075,0.997229916897507,1,272,041ec7fc836b360e508cf6b671bbc26bd30fb39641dacac7d646d49ed7b697aa
pos_train_seq221_hmm_aug003,pos_train_seq221,3,175,37,138,5,0.02857142857142857,0.9714285714285714,1,"1,136,140,152,153",6007b7c4ced17b74f382bc822fd4e14c7a94f3628f71a58ae1f389966c816dde
pos_train_seq222_hmm_aug003,pos_train_seq222,3,440,212,228,5,0.011363636363636364,0.9886363636363636,1,"1,95,153,174,402",272e86c40260a044cffdd767c71a699e035097106f2fe7615f809d610041c180
pos_train_seq223_hmm_aug003,pos_train_seq223,3,338,303,35,15,0.04437869822485207,0.9556213017751479,1,"28,43,58,133,138,140,175,190,207,224,245,251,252,265,293",ba4c2619e9c6f1f09000ed273c5ada1959763e77edcd4a693ebedf453740101c
pos_train_seq228_hmm_aug003,pos_train_seq228,3,223,38,185,1,0.004484304932735426,0.9955156950672646,1,119,3d0f52bf468f081aa0137faf279e19f34e2ccb4d36d801face1b04c75d80b750
pos_train_seq229_hmm_aug003,pos_train_seq229,3,320,154,166,9,0.028125,0.971875,1,"19,44,68,93,98,114,141,161,172",49493f7215229c5b08c2ef04fbb7ef7e6cb2fc63e7c5025541f329dc19563e44
pos_train_seq231_hmm_aug003,pos_train_seq231,3,375,98,277,7,0.018666666666666668,0.9813333333333333,1,"252,268,270,279,295,307,324",1bfba9154f2438e1729f6aaed9fb2baa67e22da7b232901303afa6e10dff34b6
pos_train_seq233_hmm_aug003,pos_train_seq233,3,281,253,28,18,0.06405693950177936,0.9359430604982206,1,"32,62,63,105,110,113,117,133,135,172,196,227,231,245,249,257,275,280",fa0be07f29989bfac1e8def82b4378fa9b9eb90c9d57c38226e93ec6a156d6fd
pos_train_seq234_hmm_aug003,pos_train_seq234,3,472,175,297,10,0.0211864406779661,0.978813559322034,1,"275,293,323,349,352,359,397,399,441,463",e4bbec7dfc35334d5dd9db019731946d6d1d17c6df587b7b3bc50ec0b661f93a
pos_train_seq236_hmm_aug003,pos_train_seq236,3,453,219,234,11,0.024282560706401765,0.9757174392935982,1,"77,88,131,138,196,200,202,350,370,377,406",b2d2ef5274853dbc89fc84dc3b8ed3475c94df43fa764ba5daf0e09466cd7e2e
pos_train_seq238_hmm_aug003,pos_train_seq238,3,158,1,157,1,0.006329113924050633,0.9936708860759493,1,148,c322f81f6929ef1cd5c4a55cde5e9c78da87f46ba20106ce8b1f8fda2ad71fb7
pos_train_seq239_hmm_aug003,pos_train_seq239,3,502,140,362,6,0.01195219123505976,0.9880478087649402,1,"53,64,83,90,95,108",0623ab56632f91c2bb0d5bcc548017eee22a3cb11c62004ee5e599c6572a7d0f
pos_train_seq240_hmm_aug003,pos_train_seq240,3,341,168,173,5,0.01466275659824047,0.9853372434017595,1,"16,28,46,114,143",cdd7b20842b020c8543014c514eee12a03a9fb03e1f1d50b9273451be888cd05
pos_train_seq243_hmm_aug003,pos_train_seq243,3,382,6,376,1,0.002617801047120419,0.9973821989528796,1,259,8e15b83a55ef20413a93c9c77168cfcaf4fb9823d6da3ba205708d2508507e13
pos_train_seq244_hmm_aug003,pos_train_seq244,3,500,359,141,20,0.04,0.96,1,"36,88,99,163,164,165,171,172,175,181,193,209,267,282,311,318,354,362,374,379",b1a9a292b52e884b42cd3809e5a734094a69aa873d3cac0704093fbb1e9894f4
pos_train_seq246_hmm_aug003,pos_train_seq246,3,88,41,47,1,0.011363636363636364,0.9886363636363636,1,60,6c2871f5682a40f2b216ae577d8b32d5c620da2faf513dc081f0d64bab88a597
pos_train_seq247_hmm_aug003,pos_train_seq247,3,184,171,13,11,0.059782608695652176,0.9402173913043478,1,"18,25,37,60,63,101,129,131,168,178,183",44d7f15c2dc8fd04aa22064ec1536009669b4a9115cd789df3ca12b7e61e71ee
pos_train_seq248_hmm_aug003,pos_train_seq248,3,449,299,150,10,0.022271714922048998,0.977728285077951,1,"21,42,61,76,115,120,125,195,202,449",cbe6f131464f3d312339ee275aeb6a460ccc7c9d70d50929ec917c2463a8213b
pos_train_seq249_hmm_aug003,pos_train_seq249,3,184,171,13,12,0.06521739130434782,0.9347826086956522,1,"17,33,43,45,49,54,91,109,116,125,176,181",4c6c3dfc9448c54d2ed24161503e1bf1ae065e9d21c6d486a2859a18de4daaa8
pos_train_seq250_hmm_aug003,pos_train_seq250,3,462,293,169,16,0.03463203463203463,0.9653679653679653,1,"116,128,146,215,243,266,270,288,308,351,357,359,397,400,407,408",01df9f44d2c86f6a4ac16a1aecbee51b956599ee0fdc024c37f3d3eea85638bf
pos_train_seq251_hmm_aug003,pos_train_seq251,3,482,211,271,11,0.022821576763485476,0.9771784232365145,1,"13,36,41,59,86,90,375,391,394,403,406",31f8f3401333c64fc07bb33327be586d4aa099234b9abb9ce9f0f56ea7a9f0d3
pos_train_seq254_hmm_aug003,pos_train_seq254,3,411,155,256,8,0.019464720194647202,0.9805352798053528,1,"25,39,50,106,111,118,133,169",872201ddeb8608fd3074e23160d3d3f02126bf0ca8cea7d34474f2a366b58843
pos_train_seq257_hmm_aug003,pos_train_seq257,3,294,75,219,2,0.006802721088435374,0.9931972789115646,1,"45,134",205bb82251fcd6b9f35b6a5f05ca5a208784ab8a81b0b809d5dcbf57ce110e88
pos_train_seq258_hmm_aug003,pos_train_seq258,3,191,118,73,1,0.005235602094240838,0.9947643979057592,1,165,591f0944b098bc5b0cfb12430b3c8aaa0026f9ae6abcb5367a567ee1b0305ced
pos_train_seq259_hmm_aug003,pos_train_seq259,3,409,7,402,2,0.004889975550122249,0.9951100244498777,1,"395,396",63717e99fb580ed2e4408b34eda16c2786f36f658a89339f0a9c52b5e1004184
pos_train_seq260_hmm_aug003,pos_train_seq260,3,460,289,171,18,0.0391304347826087,0.9608695652173913,1,"135,162,167,186,188,189,195,199,204,205,207,256,271,330,338,374,385,398",aeb05c1e772870707e0e54b2dae96f35a013b0f7235adc4725e28de654d816ea
pos_train_seq261_hmm_aug003,pos_train_seq261,3,244,34,210,1,0.004098360655737705,0.9959016393442623,1,89,70fd3a973d1fee06ab2acaaf5c965f0b49d9e8ceb0061b4858f8fc7f46cd100d
pos_train_seq262_hmm_aug003,pos_train_seq262,3,184,158,26,7,0.03804347826086957,0.9619565217391304,1,"71,85,87,110,154,174,177",6ec187d7794fd73303eb7d853d10e5d5899ae1409225a875d3a90df0337cd43d
pos_train_seq264_hmm_aug003,pos_train_seq264,3,106,51,55,3,0.02830188679245283,0.9716981132075472,1,"58,65,71",40b932904f61a7116c33cd3dc52041a8df663529a55c72107bb29758c60ca03b
pos_train_seq267_hmm_aug003,pos_train_seq267,3,456,273,183,10,0.021929824561403508,0.9780701754385965,1,"131,144,151,158,206,250,258,261,351,374",6db3036f8304f616bb7634fe49664a559c6d9f7d0dd616f85242c689ff72621c
pos_train_seq268_hmm_aug003,pos_train_seq268,3,379,315,64,13,0.03430079155672823,0.9656992084432717,1,"36,41,84,90,114,123,162,166,176,192,211,274,333",a889ba1e3339d0746abed001380321c12e2b9186a5d2a4990c60f505cf76d3c4
pos_train_seq269_hmm_aug003,pos_train_seq269,3,396,375,21,16,0.04040404040404041,0.9595959595959596,1,"83,138,168,170,177,180,186,195,226,245,309,314,347,372,376,390",aa422b661e11456bffed0e7f154461a24b73eeedadd8effe15facbb8ba4f2dfe
pos_train_seq273_hmm_aug003,pos_train_seq273,3,341,182,159,15,0.04398826979472141,0.9560117302052786,1,"40,42,47,48,62,71,74,119,123,133,155,163,186,218,220",c00a12e84254c94526d121c0be9c28a6c6591c749dbb586287b3716480fba4e4
pos_train_seq274_hmm_aug003,pos_train_seq274,3,163,54,109,5,0.03067484662576687,0.9693251533742331,1,"31,35,40,48,55",686d749ed9eba46648d75ff5e4cde14e32a1c80e0d9d9cb95a49dc6248bae75c
pos_train_seq276_hmm_aug003,pos_train_seq276,3,250,132,118,4,0.016,0.984,1,"121,124,182,195",6544e98c129589692657d9927dbf8369205c35ae7f3c7dad35f44f2f8754810a
pos_train_seq277_hmm_aug003,pos_train_seq277,3,177,102,75,5,0.02824858757062147,0.9717514124293786,1,"56,133,142,148,157",1316c3f44b430fb610f7a9dd3925fe36bc3126376fa5b78cda3871f7a84bdbbf
pos_train_seq278_hmm_aug003,pos_train_seq278,3,392,117,275,2,0.00510204081632653,0.9948979591836735,1,"273,319",66f368d659985b9ea77aecbf341a1d14476b9b10827e544483f627429b13c44e
